ID_OFERTA,NUM_RESERVAS,ID_HOSTAL,ID_HOTEL,ID_VIVIENDAU,ID_PERSONA,VIGENTE
691,0,,18,NULL,NULL,NULL,F
692,0,,NULL,12,NULL,NULL,F
693,0,,59,NULL,NULL,NULL,F
694,0,,4,NULL,NULL,NULL,F
695,0,T
696,0,,69,NULL,NULL,NULL,F
697,0,,21,NULL,NULL,NULL,F
698,0,,74,NULL,NULL,NULL,F
699,0,,13,NULL,NULL,NULL,F
700,0,,NULL,55,NULL,NULL,F
701,0,,24,NULL,NULL,NULL,F
702,0,F
703,0,,NULL,36,NULL,NULL,T
704,0,,51,NULL,NULL,NULL,T
705,0,,NULL,6,NULL,NULL,F
706,0,,NULL,NULL,240,NULL,F
707,0,,8,NULL,NULL,NULL,T
708,0,,NULL,NULL,92,NULL,T
709,0,,NULL,28,NULL,NULL,F
710,0,,30,NULL,NULL,NULL,F
711,0,,NULL,NULL,NULL,,226F
712,0,,NULL,NULL,242,NULL,T
713,0,,22,NULL,NULL,NULL,F
714,0,,NULL,NULL,73,NULL,T
715,0,,NULL,37,NULL,NULL,F
716,0,,21,NULL,NULL,NULL,T
717,0,,NULL,39,NULL,NULL,T
718,0,T
719,0,,51,NULL,NULL,NULL,F
720,0,,55,NULL,NULL,NULL,T
721,0,,39,NULL,NULL,NULL,F
722,0,,52,NULL,NULL,NULL,T
723,0,F
724,0,,66,NULL,NULL,NULL,T
725,0,,NULL,58,NULL,NULL,T
726,0,,13,NULL,NULL,NULL,F
727,0,,NULL,NULL,226,NULL,F
728,0,,10,NULL,NULL,NULL,T
729,0,,41,NULL,NULL,NULL,T
730,0,,39,NULL,NULL,NULL,F
731,0,,NULL,22,NULL,NULL,T
732,0,,0,NULL,NULL,NULL,F
733,0,,71,NULL,NULL,NULL,F
734,0,,36,NULL,NULL,NULL,T
735,0,,NULL,49,NULL,NULL,T
736,0,,57,NULL,NULL,NULL,T
737,0,,40,NULL,NULL,NULL,F
738,0,,58,NULL,NULL,NULL,F
739,0,,69,NULL,NULL,NULL,F
740,0,,74,NULL,NULL,NULL,T
741,0,,NULL,53,NULL,NULL,T
742,0,,NULL,53,NULL,NULL,T
743,0,,79,NULL,NULL,NULL,T
744,0,,NULL,43,NULL,NULL,T
745,0,,NULL,NULL,278,NULL,F
746,0,,NULL,NULL,NULL,,215F
747,0,,NULL,32,NULL,NULL,T
748,0,,NULL,38,NULL,NULL,T
749,0,,NULL,22,NULL,NULL,T
750,0,,75,NULL,NULL,NULL,T
751,0,,NULL,30,NULL,NULL,T
752,0,,77,NULL,NULL,NULL,F
753,0,,19,NULL,NULL,NULL,F
754,0,,NULL,NULL,NULL,,8T
755,0,,79,NULL,NULL,NULL,F
756,0,,NULL,NULL,328,NULL,F
757,0,,49,NULL,NULL,NULL,F
758,0,,5,NULL,NULL,NULL,T
759,0,,NULL,5,NULL,NULL,F
760,0,,69,NULL,NULL,NULL,T
761,0,,NULL,NULL,165,NULL,T
762,0,,NULL,15,NULL,NULL,T
763,0,,77,NULL,NULL,NULL,F
764,0,,9,NULL,NULL,NULL,F
765,0,,20,NULL,NULL,NULL,T
766,0,,NULL,11,NULL,NULL,T
767,0,,8,NULL,NULL,NULL,F
768,0,,26,NULL,NULL,NULL,F
769,0,,40,NULL,NULL,NULL,T
770,0,,NULL,NULL,NULL,,109F
771,0,,36,NULL,NULL,NULL,T
772,0,,NULL,14,NULL,NULL,F
773,0,,8,NULL,NULL,NULL,F
774,0,,NULL,NULL,379,NULL,F
775,0,F
776,0,,31,NULL,NULL,NULL,T
777,0,,NULL,56,NULL,NULL,F
778,0,,9,NULL,NULL,NULL,F
779,0,,NULL,NULL,NULL,,308F
780,0,,26,NULL,NULL,NULL,F
781,0,,NULL,NULL,NULL,,176T
782,0,,NULL,NULL,230,NULL,T
783,0,,NULL,28,NULL,NULL,F
784,0,,70,NULL,NULL,NULL,T
785,0,,79,NULL,NULL,NULL,T
786,0,T
787,0,,NULL,NULL,15,NULL,F
788,0,,13,NULL,NULL,NULL,F
789,0,,NULL,18,NULL,NULL,F
790,0,,NULL,NULL,NULL,,103T
791,0,,NULL,7,NULL,NULL,F
792,0,,NULL,NULL,259,NULL,F
793,0,,NULL,55,NULL,NULL,T
794,0,,NULL,32,NULL,NULL,T
795,0,,21,NULL,NULL,NULL,T
796,0,,NULL,52,NULL,NULL,T
797,0,T
798,0,,NULL,45,NULL,NULL,T
799,0,,14,NULL,NULL,NULL,F
800,0,,0,NULL,NULL,NULL,T
801,0,,16,NULL,NULL,NULL,T
802,0,,NULL,47,NULL,NULL,T
803,0,,57,NULL,NULL,NULL,F
804,0,,47,NULL,NULL,NULL,T
805,0,,36,NULL,NULL,NULL,F
806,0,,32,NULL,NULL,NULL,F
807,0,,NULL,17,NULL,NULL,F
808,0,,NULL,NULL,123,NULL,T
809,0,,NULL,8,NULL,NULL,F
810,0,,NULL,59,NULL,NULL,F
811,0,,31,NULL,NULL,NULL,T
812,0,,NULL,NULL,27,NULL,F
813,0,,NULL,47,NULL,NULL,T
814,0,,NULL,0,NULL,NULL,F
815,0,,NULL,NULL,329,NULL,T
816,0,,38,NULL,NULL,NULL,F
817,0,,37,NULL,NULL,NULL,F
818,0,,NULL,NULL,147,NULL,T
819,0,,NULL,NULL,NULL,,176T
820,0,F
821,0,,60,NULL,NULL,NULL,T
822,0,,71,NULL,NULL,NULL,T
823,0,,NULL,NULL,267,NULL,F
824,0,,7,NULL,NULL,NULL,T
825,0,,NULL,NULL,293,NULL,F
826,0,,NULL,56,NULL,NULL,T
827,0,,48,NULL,NULL,NULL,F
828,0,,12,NULL,NULL,NULL,T
829,0,T
830,0,,77,NULL,NULL,NULL,T
831,0,,NULL,NULL,317,NULL,T
832,0,,NULL,47,NULL,NULL,F
833,0,,12,NULL,NULL,NULL,F
834,0,,NULL,25,NULL,NULL,F
835,0,,54,NULL,NULL,NULL,F
836,0,,NULL,NULL,97,NULL,F
837,0,,62,NULL,NULL,NULL,F
838,0,,39,NULL,NULL,NULL,T
839,0,,NULL,60,NULL,NULL,T
840,0,,NULL,NULL,279,NULL,T
841,0,,26,NULL,NULL,NULL,T
842,0,,44,NULL,NULL,NULL,T
843,0,,NULL,24,NULL,NULL,T
844,0,,NULL,NULL,2,NULL,F
845,0,,NULL,NULL,66,NULL,T
846,0,,51,NULL,NULL,NULL,F
847,0,,35,NULL,NULL,NULL,F
848,0,,NULL,NULL,142,NULL,T
849,0,,39,NULL,NULL,NULL,T
850,0,,80,NULL,NULL,NULL,F
851,0,,38,NULL,NULL,NULL,F
852,0,,9,NULL,NULL,NULL,T
853,0,,NULL,NULL,NULL,,159F
854,0,,32,NULL,NULL,NULL,T
855,0,,NULL,NULL,82,NULL,T
856,0,,53,NULL,NULL,NULL,F
857,0,,32,NULL,NULL,NULL,T
858,0,,NULL,NULL,52,NULL,T
859,0,,31,NULL,NULL,NULL,T
860,0,,49,NULL,NULL,NULL,T
861,0,,47,NULL,NULL,NULL,F
862,0,,NULL,NULL,NULL,,360T
863,0,,16,NULL,NULL,NULL,F
864,0,,NULL,NULL,23,NULL,F
865,0,,77,NULL,NULL,NULL,F
866,0,,NULL,25,NULL,NULL,T
867,0,,NULL,NULL,312,NULL,F
868,0,,NULL,6,NULL,NULL,T
869,0,,51,NULL,NULL,NULL,F
870,0,,NULL,NULL,311,NULL,F
871,0,,18,NULL,NULL,NULL,F
872,0,,NULL,34,NULL,NULL,F
873,0,,NULL,18,NULL,NULL,F
874,0,F
875,0,,NULL,38,NULL,NULL,T
876,0,,NULL,44,NULL,NULL,T
877,0,,NULL,59,NULL,NULL,T
878,0,,20,NULL,NULL,NULL,F
879,0,,NULL,15,NULL,NULL,F
880,0,,20,NULL,NULL,NULL,F
881,0,,NULL,NULL,123,NULL,T
882,0,,NULL,47,NULL,NULL,F
883,0,,66,NULL,NULL,NULL,F
884,0,,16,NULL,NULL,NULL,F
885,0,,17,NULL,NULL,NULL,T
886,0,,NULL,20,NULL,NULL,F
887,0,,13,NULL,NULL,NULL,T
888,0,,NULL,52,NULL,NULL,T
889,0,,12,NULL,NULL,NULL,T
890,0,,NULL,NULL,157,NULL,F
891,0,,NULL,NULL,342,NULL,T
892,0,,7,NULL,NULL,NULL,T
893,0,,48,NULL,NULL,NULL,F
894,0,,NULL,14,NULL,NULL,F
895,0,T
896,0,,38,NULL,NULL,NULL,F
897,0,,25,NULL,NULL,NULL,F
898,0,,53,NULL,NULL,NULL,T
899,0,,NULL,58,NULL,NULL,T
900,0,,NULL,22,NULL,NULL,F
901,0,,57,NULL,NULL,NULL,F
902,0,,43,NULL,NULL,NULL,T
903,0,,NULL,NULL,NULL,,217T
904,0,,43,NULL,NULL,NULL,T
905,0,,1,NULL,NULL,NULL,F
906,0,,NULL,27,NULL,NULL,F
907,0,,NULL,NULL,277,NULL,F
908,0,,NULL,33,NULL,NULL,T
909,0,,NULL,39,NULL,NULL,F
910,0,,NULL,NULL,NULL,,200T
911,0,,NULL,23,NULL,NULL,T
912,0,F
913,0,,34,NULL,NULL,NULL,F
914,0,,NULL,36,NULL,NULL,T
915,0,,45,NULL,NULL,NULL,F
916,0,,NULL,40,NULL,NULL,F
917,0,,73,NULL,NULL,NULL,T
918,0,F
919,0,,49,NULL,NULL,NULL,T
920,0,,NULL,NULL,NULL,,171T
921,0,T
922,0,,64,NULL,NULL,NULL,F
923,0,,NULL,NULL,37,NULL,T
924,0,,64,NULL,NULL,NULL,T
925,0,,60,NULL,NULL,NULL,T
926,0,,NULL,11,NULL,NULL,F
927,0,,75,NULL,NULL,NULL,T
928,0,,9,NULL,NULL,NULL,T
929,0,,17,NULL,NULL,NULL,T
930,0,,NULL,50,NULL,NULL,F
931,0,,73,NULL,NULL,NULL,T
932,0,,0,NULL,NULL,NULL,F
933,0,,41,NULL,NULL,NULL,F
934,0,,NULL,60,NULL,NULL,F
935,0,,19,NULL,NULL,NULL,T
936,0,,NULL,15,NULL,NULL,T
937,0,,63,NULL,NULL,NULL,F
938,0,,NULL,6,NULL,NULL,T
939,0,,30,NULL,NULL,NULL,F
940,0,,NULL,NULL,NULL,,45F
941,0,,33,NULL,NULL,NULL,T
942,0,,75,NULL,NULL,NULL,F
943,0,,11,NULL,NULL,NULL,F
944,0,,NULL,49,NULL,NULL,T
945,0,,NULL,15,NULL,NULL,F
946,0,,NULL,39,NULL,NULL,F
947,0,,NULL,NULL,27,NULL,F
948,0,,NULL,NULL,NULL,,220F
949,0,T
950,0,,11,NULL,NULL,NULL,F
951,0,,17,NULL,NULL,NULL,F
952,0,,NULL,NULL,65,NULL,F
953,0,,NULL,NULL,315,NULL,F
954,0,,60,NULL,NULL,NULL,T
955,0,,71,NULL,NULL,NULL,T
956,0,,27,NULL,NULL,NULL,T
957,0,,53,NULL,NULL,NULL,T
958,0,,36,NULL,NULL,NULL,F
959,0,T
960,0,,37,NULL,NULL,NULL,T
961,0,,19,NULL,NULL,NULL,T
962,0,,NULL,NULL,189,NULL,F
963,0,,43,NULL,NULL,NULL,F
964,0,T
965,0,,42,NULL,NULL,NULL,T
966,0,,44,NULL,NULL,NULL,F
967,0,,39,NULL,NULL,NULL,T
968,0,,NULL,39,NULL,NULL,F
969,0,,73,NULL,NULL,NULL,F
970,0,,NULL,58,NULL,NULL,F
971,0,,70,NULL,NULL,NULL,T
972,0,,NULL,4,NULL,NULL,T
973,0,,NULL,NULL,331,NULL,F
974,0,F
975,0,,NULL,NULL,208,NULL,F
976,0,,NULL,NULL,346,NULL,T
977,0,,68,NULL,NULL,NULL,T
978,0,,8,NULL,NULL,NULL,F
979,0,,64,NULL,NULL,NULL,F
980,0,,NULL,1,NULL,NULL,T
981,0,,2,NULL,NULL,NULL,T
982,0,,NULL,NULL,286,NULL,T
983,0,,33,NULL,NULL,NULL,T
984,0,,NULL,54,NULL,NULL,T
985,0,,62,NULL,NULL,NULL,F
986,0,,NULL,29,NULL,NULL,T
987,0,T
988,0,,68,NULL,NULL,NULL,F
989,0,,NULL,10,NULL,NULL,F
990,0,,NULL,43,NULL,NULL,T
991,0,,NULL,44,NULL,NULL,T
992,0,,66,NULL,NULL,NULL,T
993,0,,19,NULL,NULL,NULL,F
994,0,,13,NULL,NULL,NULL,F
995,0,T
996,0,,NULL,39,NULL,NULL,F
997,0,,NULL,53,NULL,NULL,F
998,0,,71,NULL,NULL,NULL,F
999,0,,33,NULL,NULL,NULL,F
1000,0,,48,NULL,NULL,NULL,F
1001,0,,36,NULL,NULL,NULL,T
1002,0,,27,NULL,NULL,NULL,F
1003,0,,NULL,39,NULL,NULL,F
1004,0,,66,NULL,NULL,NULL,F
1005,0,,49,NULL,NULL,NULL,F
1006,0,,34,NULL,NULL,NULL,F
1007,0,,NULL,44,NULL,NULL,F
1008,0,,16,NULL,NULL,NULL,T
1009,0,T
1010,0,,5,NULL,NULL,NULL,T
1011,0,,NULL,NULL,NULL,,18T
1012,0,F
1013,0,,71,NULL,NULL,NULL,T
1014,0,,19,NULL,NULL,NULL,T
1015,0,,46,NULL,NULL,NULL,F
1016,0,,NULL,NULL,NULL,,251T
1017,0,,NULL,14,NULL,NULL,T
1018,0,,29,NULL,NULL,NULL,T
1019,0,,NULL,NULL,NULL,,50F
1020,0,,23,NULL,NULL,NULL,F
1021,0,,NULL,27,NULL,NULL,F
1022,0,,NULL,NULL,38,NULL,T
1023,0,,43,NULL,NULL,NULL,F
1024,0,,44,NULL,NULL,NULL,F
1025,0,,56,NULL,NULL,NULL,F
1026,0,,24,NULL,NULL,NULL,F
1027,0,,NULL,53,NULL,NULL,T
1028,0,T
1029,0,,13,NULL,NULL,NULL,T
1030,0,,36,NULL,NULL,NULL,T
1031,0,,NULL,NULL,41,NULL,F
1032,0,,26,NULL,NULL,NULL,F
1033,0,,12,NULL,NULL,NULL,F
1034,0,,NULL,NULL,254,NULL,F
1035,0,,25,NULL,NULL,NULL,T
1036,0,,27,NULL,NULL,NULL,T
1037,0,,59,NULL,NULL,NULL,T
1038,0,,NULL,NULL,333,NULL,T
1039,0,,NULL,28,NULL,NULL,T
1040,0,,NULL,58,NULL,NULL,T
1041,0,,76,NULL,NULL,NULL,F
1042,0,,46,NULL,NULL,NULL,T
1043,0,,NULL,NULL,363,NULL,F
1044,0,,NULL,43,NULL,NULL,T
1045,0,,NULL,23,NULL,NULL,T
1046,0,,NULL,19,NULL,NULL,F
1047,0,,63,NULL,NULL,NULL,F
1048,0,,13,NULL,NULL,NULL,F
1049,0,,NULL,35,NULL,NULL,T
1050,0,T
1051,0,,23,NULL,NULL,NULL,F
1052,0,,NULL,NULL,NULL,,160F
1053,0,,50,NULL,NULL,NULL,T
1054,0,,NULL,NULL,105,NULL,T
1055,0,,NULL,60,NULL,NULL,F
1056,0,,80,NULL,NULL,NULL,F
1057,0,,33,NULL,NULL,NULL,T
1058,0,,68,NULL,NULL,NULL,T
1059,0,,NULL,14,NULL,NULL,T
1060,0,,22,NULL,NULL,NULL,F
1061,0,,NULL,15,NULL,NULL,T
1062,0,,15,NULL,NULL,NULL,F
1063,0,,NULL,54,NULL,NULL,T
1064,0,T
1065,0,,NULL,6,NULL,NULL,T
1066,0,,NULL,NULL,97,NULL,F
1067,0,,69,NULL,NULL,NULL,F
1068,0,,23,NULL,NULL,NULL,T
1069,0,,53,NULL,NULL,NULL,T
1070,0,,24,NULL,NULL,NULL,T
1071,0,T
1072,0,,NULL,NULL,NULL,,301F
1073,0,,27,NULL,NULL,NULL,F
1074,0,,79,NULL,NULL,NULL,F
1075,0,,NULL,NULL,92,NULL,T
1076,0,,34,NULL,NULL,NULL,T
1077,0,,40,NULL,NULL,NULL,F
1078,0,,NULL,NULL,NULL,,122F
1079,0,,NULL,26,NULL,NULL,F
1080,0,,NULL,NULL,98,NULL,F
1081,0,,61,NULL,NULL,NULL,T
1082,0,,19,NULL,NULL,NULL,T
1083,0,,NULL,32,NULL,NULL,T
1084,0,,8,NULL,NULL,NULL,F
1085,0,,NULL,6,NULL,NULL,F
1086,0,,NULL,NULL,150,NULL,T
1087,0,,50,NULL,NULL,NULL,F
1088,0,,28,NULL,NULL,NULL,F
1089,0,,75,NULL,NULL,NULL,F
1090,0,,NULL,NULL,16,NULL,F
1091,0,,64,NULL,NULL,NULL,T
1092,0,T
1093,0,,7,NULL,NULL,NULL,F
1094,0,,NULL,NULL,278,NULL,T
1095,0,,NULL,NULL,271,NULL,T
1096,0,,4,NULL,NULL,NULL,T
1097,0,,NULL,31,NULL,NULL,F
1098,0,,NULL,19,NULL,NULL,F
1099,0,,5,NULL,NULL,NULL,F
1100,0,,21,NULL,NULL,NULL,F
1101,0,,75,NULL,NULL,NULL,T
1102,0,,NULL,49,NULL,NULL,T
1103,0,,NULL,5,NULL,NULL,F
1104,0,,9,NULL,NULL,NULL,F
1105,0,,72,NULL,NULL,NULL,T
1106,0,T
1107,0,,54,NULL,NULL,NULL,T
1108,0,,NULL,25,NULL,NULL,F
1109,0,,NULL,NULL,11,NULL,T
1110,0,,9,NULL,NULL,NULL,T
1111,0,,14,NULL,NULL,NULL,F
1112,0,,12,NULL,NULL,NULL,T
1113,0,,NULL,NULL,39,NULL,F
1114,0,,19,NULL,NULL,NULL,F
1115,0,,NULL,55,NULL,NULL,F
1116,0,,NULL,NULL,69,NULL,T
1117,0,,11,NULL,NULL,NULL,T
1118,0,,72,NULL,NULL,NULL,T
1119,0,,35,NULL,NULL,NULL,F
1120,0,,1,NULL,NULL,NULL,F
1121,0,,NULL,NULL,375,NULL,F
1122,0,,24,NULL,NULL,NULL,T
1123,0,,54,NULL,NULL,NULL,F
1124,0,,72,NULL,NULL,NULL,F
1125,0,,74,NULL,NULL,NULL,T
1126,0,,51,NULL,NULL,NULL,F
1127,0,,NULL,NULL,116,NULL,T
1128,0,,28,NULL,NULL,NULL,T
1129,0,,77,NULL,NULL,NULL,T
1130,0,,3,NULL,NULL,NULL,F
1131,0,,NULL,23,NULL,NULL,T
1132,0,,50,NULL,NULL,NULL,T
1133,0,,NULL,14,NULL,NULL,T
1134,0,F
1135,0,,NULL,NULL,NULL,,283F
1136,0,,34,NULL,NULL,NULL,F
1137,0,,2,NULL,NULL,NULL,F
1138,0,,NULL,0,NULL,NULL,F
1139,0,,7,NULL,NULL,NULL,F
1140,0,,40,NULL,NULL,NULL,T
1141,0,,NULL,26,NULL,NULL,T
1142,0,,NULL,48,NULL,NULL,T
1143,0,,5,NULL,NULL,NULL,T
1144,0,,80,NULL,NULL,NULL,F
1145,0,,NULL,NULL,NULL,,326F
1146,0,F
1147,0,,21,NULL,NULL,NULL,F
1148,0,,10,NULL,NULL,NULL,T
1149,0,,15,NULL,NULL,NULL,F
1150,0,,NULL,35,NULL,NULL,T
1151,0,,25,NULL,NULL,NULL,T
1152,0,,52,NULL,NULL,NULL,T
1153,0,,68,NULL,NULL,NULL,F
1154,0,,62,NULL,NULL,NULL,T
1155,0,,63,NULL,NULL,NULL,T
1156,0,,NULL,59,NULL,NULL,F
1157,0,,NULL,NULL,NULL,,357F
1158,0,,NULL,60,NULL,NULL,T
1159,0,,NULL,NULL,258,NULL,F
1160,0,,NULL,4,NULL,NULL,F
1161,0,,48,NULL,NULL,NULL,T
1162,0,T
1163,0,,65,NULL,NULL,NULL,T
1164,0,,NULL,38,NULL,NULL,F
1165,0,,64,NULL,NULL,NULL,F
1166,0,,70,NULL,NULL,NULL,T
1167,0,,NULL,NULL,296,NULL,T
1168,0,,26,NULL,NULL,NULL,F
1169,0,,30,NULL,NULL,NULL,T
1170,0,,NULL,NULL,31,NULL,F
1171,0,,NULL,NULL,72,NULL,F
1172,0,,NULL,NULL,127,NULL,F
1173,0,,NULL,NULL,38,NULL,F
1174,0,,13,NULL,NULL,NULL,F
1175,0,,68,NULL,NULL,NULL,T
1176,0,,NULL,46,NULL,NULL,T
1177,0,,NULL,47,NULL,NULL,T
1178,0,,40,NULL,NULL,NULL,T
1179,0,,18,NULL,NULL,NULL,F
1180,0,,29,NULL,NULL,NULL,F
1181,0,,78,NULL,NULL,NULL,F
1182,0,,7,NULL,NULL,NULL,F
1183,0,,NULL,3,NULL,NULL,F
1184,0,,7,NULL,NULL,NULL,F
1185,0,,7,NULL,NULL,NULL,T
1186,0,,42,NULL,NULL,NULL,F
1187,0,F
1188,0,,16,NULL,NULL,NULL,T
1189,0,,40,NULL,NULL,NULL,F
1190,0,,NULL,52,NULL,NULL,F
1191,0,,NULL,49,NULL,NULL,F
1192,0,,NULL,NULL,171,NULL,F
1193,0,T
1194,0,,64,NULL,NULL,NULL,T
1195,0,,NULL,10,NULL,NULL,T
1196,0,,NULL,33,NULL,NULL,F
1197,0,,NULL,NULL,NULL,,18F
1198,0,T
1199,0,,NULL,NULL,58,NULL,F
1200,0,,62,NULL,NULL,NULL,F
1201,0,,18,NULL,NULL,NULL,F
1202,0,,47,NULL,NULL,NULL,T
1203,0,,34,NULL,NULL,NULL,T
1204,0,,58,NULL,NULL,NULL,T
1205,0,,74,NULL,NULL,NULL,T
1206,0,,NULL,NULL,269,NULL,T
1207,0,,6,NULL,NULL,NULL,T
1208,0,,NULL,NULL,310,NULL,F
1209,0,,25,NULL,NULL,NULL,F
1210,0,,74,NULL,NULL,NULL,F
1211,0,,NULL,15,NULL,NULL,F
1212,0,F
1213,0,,NULL,NULL,335,NULL,T
1214,0,,27,NULL,NULL,NULL,F
1215,0,,62,NULL,NULL,NULL,F
1216,0,,54,NULL,NULL,NULL,F
1217,0,,57,NULL,NULL,NULL,T
1218,0,,28,NULL,NULL,NULL,F
1219,0,,NULL,13,NULL,NULL,T
1220,0,,NULL,54,NULL,NULL,T
1221,0,,NULL,NULL,NULL,,101T
1222,0,,39,NULL,NULL,NULL,T
1223,0,,NULL,NULL,385,NULL,T
1224,0,,80,NULL,NULL,NULL,T
1225,0,,34,NULL,NULL,NULL,T
1226,0,,38,NULL,NULL,NULL,T
1227,0,,NULL,41,NULL,NULL,F
1228,0,,50,NULL,NULL,NULL,T
1229,0,,NULL,15,NULL,NULL,F
1230,0,,9,NULL,NULL,NULL,F
1231,0,,74,NULL,NULL,NULL,T
1232,0,,68,NULL,NULL,NULL,F
1233,0,,NULL,59,NULL,NULL,T
1234,0,,NULL,6,NULL,NULL,F
1235,0,,NULL,28,NULL,NULL,F
1236,0,,59,NULL,NULL,NULL,T
1237,0,,NULL,43,NULL,NULL,F
1238,0,,72,NULL,NULL,NULL,T
1239,0,,NULL,38,NULL,NULL,F
1240,0,,65,NULL,NULL,NULL,T
1241,0,,30,NULL,NULL,NULL,T
1242,0,,78,NULL,NULL,NULL,T
1243,0,,29,NULL,NULL,NULL,T
1244,0,,17,NULL,NULL,NULL,F
1245,0,,NULL,58,NULL,NULL,F
1246,0,,NULL,31,NULL,NULL,T
1247,0,,50,NULL,NULL,NULL,T
1248,0,,NULL,58,NULL,NULL,F
1249,0,,NULL,NULL,62,NULL,F
1250,0,,NULL,16,NULL,NULL,T
1251,0,,34,NULL,NULL,NULL,T
1252,0,,4,NULL,NULL,NULL,T
1253,0,,58,NULL,NULL,NULL,F
1254,0,,19,NULL,NULL,NULL,T
1255,0,,NULL,24,NULL,NULL,T
1256,0,,47,NULL,NULL,NULL,F
1257,0,,NULL,NULL,NULL,,362F
1258,0,,NULL,NULL,NULL,,69F
1259,0,,22,NULL,NULL,NULL,T
1260,0,,NULL,NULL,NULL,,259F
1261,0,,43,NULL,NULL,NULL,F
1262,0,,NULL,58,NULL,NULL,F
1263,0,,NULL,NULL,285,NULL,F
1264,0,F
1265,0,,NULL,31,NULL,NULL,F
1266,0,,NULL,NULL,NULL,,176T
1267,0,,NULL,NULL,134,NULL,F
1268,0,,4,NULL,NULL,NULL,T
1269,0,,74,NULL,NULL,NULL,T
1270,0,,29,NULL,NULL,NULL,T
1271,0,,80,NULL,NULL,NULL,F
1272,0,,NULL,13,NULL,NULL,T
1273,0,,19,NULL,NULL,NULL,T
1274,0,,60,NULL,NULL,NULL,F
1275,0,,24,NULL,NULL,NULL,F
1276,0,,21,NULL,NULL,NULL,T
1277,0,,NULL,NULL,152,NULL,F
1278,0,,NULL,NULL,NULL,,128T
1279,0,,NULL,NULL,156,NULL,F
1280,0,,76,NULL,NULL,NULL,F
1281,0,,22,NULL,NULL,NULL,T
1282,0,,NULL,NULL,NULL,,356F
1283,0,,NULL,NULL,NULL,,93F
1284,0,,36,NULL,NULL,NULL,T
1285,0,,27,NULL,NULL,NULL,T
1286,0,,11,NULL,NULL,NULL,T
1287,0,,46,NULL,NULL,NULL,F
1288,0,T
1289,0,,NULL,23,NULL,NULL,F
1290,0,,31,NULL,NULL,NULL,F
1291,0,T
1292,0,,34,NULL,NULL,NULL,T
1293,0,,58,NULL,NULL,NULL,F
1294,0,,73,NULL,NULL,NULL,T
1295,0,,NULL,NULL,NULL,,221F
1296,0,T
1297,0,,NULL,52,NULL,NULL,F
1298,0,,NULL,19,NULL,NULL,F
1299,0,,10,NULL,NULL,NULL,T
1300,0,T
1301,0,,NULL,26,NULL,NULL,T
1302,0,,50,NULL,NULL,NULL,T
1303,0,,15,NULL,NULL,NULL,T
1304,0,,5,NULL,NULL,NULL,F
1305,0,,NULL,16,NULL,NULL,T
1306,0,,71,NULL,NULL,NULL,F
1307,0,F
1308,0,,5,NULL,NULL,NULL,T
1309,0,,NULL,4,NULL,NULL,T
1310,0,,44,NULL,NULL,NULL,T
1311,0,,NULL,33,NULL,NULL,T
1312,0,,17,NULL,NULL,NULL,T
1313,0,,35,NULL,NULL,NULL,T
1314,0,,78,NULL,NULL,NULL,F
1315,0,,62,NULL,NULL,NULL,T
1316,0,,36,NULL,NULL,NULL,T
1317,0,,69,NULL,NULL,NULL,F
1318,0,,59,NULL,NULL,NULL,F
1319,0,,16,NULL,NULL,NULL,F
1320,0,,23,NULL,NULL,NULL,F
1321,0,,43,NULL,NULL,NULL,T
1322,0,,NULL,45,NULL,NULL,F
1323,0,,NULL,7,NULL,NULL,F
1324,0,T
1325,0,,11,NULL,NULL,NULL,T
1326,0,,37,NULL,NULL,NULL,F
1327,0,,9,NULL,NULL,NULL,F
1328,0,,NULL,28,NULL,NULL,F
1329,0,,77,NULL,NULL,NULL,T
1330,0,,47,NULL,NULL,NULL,F
1331,0,,NULL,NULL,59,NULL,T
1332,0,,NULL,NULL,152,NULL,F
1333,0,,NULL,49,NULL,NULL,F
1334,0,,60,NULL,NULL,NULL,T
1335,0,,NULL,NULL,NULL,,48F
1336,0,,64,NULL,NULL,NULL,T
1337,0,F
1338,0,,32,NULL,NULL,NULL,F
1339,0,,NULL,15,NULL,NULL,T
1340,0,,78,NULL,NULL,NULL,T
1341,0,,NULL,NULL,NULL,,313F
1342,0,,NULL,18,NULL,NULL,T
1343,0,,NULL,13,NULL,NULL,F
1344,0,,NULL,NULL,286,NULL,T
1345,0,,31,NULL,NULL,NULL,T
1346,0,,NULL,NULL,67,NULL,T
1347,0,,NULL,31,NULL,NULL,T
1348,0,,64,NULL,NULL,NULL,T
1349,0,,43,NULL,NULL,NULL,F
1350,0,,71,NULL,NULL,NULL,F
1351,0,,57,NULL,NULL,NULL,T
1352,0,,55,NULL,NULL,NULL,F
1353,0,,NULL,NULL,119,NULL,T
1354,0,,6,NULL,NULL,NULL,T
1355,0,,NULL,NULL,NULL,,91T
1356,0,,67,NULL,NULL,NULL,T
1357,0,,NULL,NULL,NULL,,252F
1358,0,F
1359,0,,NULL,NULL,58,NULL,T
1360,0,,72,NULL,NULL,NULL,T
1361,0,,NULL,0,NULL,NULL,T
1362,0,,NULL,NULL,318,NULL,T
1363,0,,58,NULL,NULL,NULL,F
1364,0,,NULL,NULL,NULL,,113F
1365,0,,NULL,38,NULL,NULL,F
1366,0,,NULL,47,NULL,NULL,F
1367,0,,4,NULL,NULL,NULL,T
