ID_VIVIENDA,CARACTERISTICAS_SEGURO,CARACTERISTICAS_VIVIENDA,PRECIO_VIVIENDA,ID_VECINO,CAPACIDAD,UBICACION,TIEMPO_USO,
639,COVERTURA TOTAL,GRANDE,102770,639,1,OESTE,2,
640,COVERTURA PARCIAL,VISTA A LA MONTAÑA,439655,640,9,NORTE,37,
641,COVERTURA TOTAL,ACABADOS EN MADERA,471409,641,10,SUR,22,
642,COVERTURA TOTAL,ACABADOS EN MADERA,538695,642,1,ESTE,37,
643,COVERTURA TOTAL,VISTA A LA MONTAÑA,539841,643,14,NORTE,48,
644,COVERTURA PARCIAL,GRANDE,492075,644,18,ESTE,47,
645,COVERTURA TOTAL,COLONIAL,100214,645,15,ESTE,26,
646,COVERTURA PARCIAL,ACABADOS EN MADERA,390780,646,9,ESTE,36,
647,COVERTURA TOTAL,VISTA A LA MONTAÑA,173937,647,6,OESTE,33,
648,COVERTURA TOTAL,ESPACIOS AMPLIOS,411255,648,17,ESTE,6,
649,COVERTURA TOTAL,ACABADOS EN MADERA,362290,649,9,ESTE,40,
650,COVERTURA PARCIAL,VISTA A LA MONTAÑA,579412,650,15,OESTE,37,
651,COVERTURA TOTAL,ACABADOS EN MADERA,190665,651,14,SUR,14,
652,COVERTURA PARCIAL,VISTA A LA MONTAÑA,349335,652,15,SUR,31,
653,COVERTURA PARCIAL,ACABADOS EN MADERA,333464,653,5,NORTE,44,
654,COVERTURA TOTAL,COLONIAL,646637,654,16,OESTE,37,
655,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,688919,655,17,ESTE,28,
656,COVERTURA TOTAL,VISTA A LA MONTAÑA,166006,656,14,ESTE,16,
657,COVERTURA TOTAL,COLONIAL,339128,657,14,OESTE,11,
658,COVERTURA TOTAL,ACABADOS EN MADERA,220229,658,8,ESTE,43,
659,COVERTURA PARCIAL,ACABADOS EN MADERA,518821,659,15,SUR,46,
660,COVERTURA PARCIAL,ACABADOS EN MADERA,222157,660,4,SUR,19,
661,COVERTURA TOTAL,ACABADOS EN MADERA,185600,661,7,ESTE,35,
662,COVERTURA TOTAL,ACABADOS EN MADERA,292986,662,6,NORTE,18,
663,COVERTURA PARCIAL,COLONIAL,461196,663,13,NORTE,39,
664,COVERTURA PARCIAL,VISTA A LA MONTAÑA,625009,664,1,SUR,37,
665,COVERTURA TOTAL,GRANDE,563564,665,12,ESTE,32,
666,COVERTURA PARCIAL,COLONIAL,545005,666,10,NORTE,34,
667,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,502190,667,18,ESTE,13,
668,COVERTURA TOTAL,ESPACIOS AMPLIOS,388033,668,5,ESTE,20,
669,COVERTURA PARCIAL,GRANDE,532481,669,15,OESTE,50,
670,COVERTURA PARCIAL,GRANDE,275829,670,1,SUR,9,
671,COVERTURA TOTAL,COLONIAL,385225,671,13,ESTE,34,
672,COVERTURA PARCIAL,ACABADOS EN MADERA,364659,672,2,OESTE,17,
673,COVERTURA PARCIAL,ACABADOS EN MADERA,650619,673,1,OESTE,9,
674,COVERTURA PARCIAL,ESPACIOS AMPLIOS,240906,674,17,SUR,12,
675,COVERTURA PARCIAL,ESPACIOS AMPLIOS,580271,675,4,SUR,47,
676,COVERTURA PARCIAL,ESPACIOS AMPLIOS,627906,676,3,ESTE,44,
677,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,273103,677,8,ESTE,26,
678,COVERTURA TOTAL,ESPACIOS AMPLIOS,331321,678,17,OESTE,42,
679,COVERTURA TOTAL,ACABADOS EN MADERA,670554,679,7,SUR,34,
680,COVERTURA TOTAL,COLONIAL,602815,680,16,NORTE,9,
681,COVERTURA PARCIAL,ESPACIOS AMPLIOS,300563,681,15,ESTE,23,
682,COVERTURA PARCIAL,COLONIAL,690181,682,5,SUR,17,
683,COVERTURA PARCIAL,VISTA A LA MONTAÑA,524580,683,9,ESTE,7,
684,COVERTURA PARCIAL,COLONIAL,530425,684,18,NORTE,42,
685,COVERTURA PARCIAL,ESPACIOS AMPLIOS,392386,685,8,NORTE,41,
686,COVERTURA TOTAL,VISTA A LA MONTAÑA,100713,686,14,SUR,36,
687,COVERTURA TOTAL,VISTA A LA MONTAÑA,188188,687,5,SUR,19,
688,COVERTURA PARCIAL,ESPACIOS AMPLIOS,432402,688,18,NORTE,23,
689,COVERTURA PARCIAL,GRANDE,546341,689,11,NORTE,23,
690,COVERTURA TOTAL,COLONIAL,539568,690,15,NORTE,28,
691,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,282045,691,13,OESTE,1,
692,COVERTURA TOTAL,COLONIAL,378600,692,6,NORTE,33,
693,COVERTURA TOTAL,GRANDE,467732,693,4,ESTE,46,
694,COVERTURA PARCIAL,GRANDE,182518,694,8,OESTE,34,
695,COVERTURA TOTAL,COLONIAL,194688,695,2,ESTE,48,
696,COVERTURA PARCIAL,COLONIAL,505125,696,7,ESTE,33,
697,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,139554,697,8,OESTE,3,
698,COVERTURA PARCIAL,ESPACIOS AMPLIOS,396806,698,7,OESTE,33,
699,COVERTURA PARCIAL,VISTA A LA MONTAÑA,304409,699,18,SUR,48,
700,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,357548,700,14,SUR,21,
701,COVERTURA PARCIAL,COLONIAL,245406,701,8,OESTE,22,
702,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,365911,702,17,NORTE,37,
703,COVERTURA TOTAL,ACABADOS EN MADERA,385478,703,10,SUR,33,
704,COVERTURA PARCIAL,ACABADOS EN MADERA,531304,704,12,NORTE,33,
705,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,172030,705,14,OESTE,50,
706,COVERTURA PARCIAL,VISTA A LA MONTAÑA,108205,706,12,ESTE,2,
707,COVERTURA TOTAL,VISTA A LA MONTAÑA,613323,707,7,OESTE,17,
708,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,644026,708,12,OESTE,35,
709,COVERTURA PARCIAL,VISTA A LA MONTAÑA,635488,709,16,NORTE,47,
710,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,589329,710,16,SUR,22,
711,COVERTURA TOTAL,COLONIAL,110339,711,12,NORTE,38,
712,COVERTURA TOTAL,ESPACIOS AMPLIOS,416647,712,16,ESTE,44,
713,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,687985,713,7,ESTE,42,
714,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,304117,714,12,ESTE,50,
715,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,529753,715,1,SUR,45,
716,COVERTURA TOTAL,COLONIAL,507619,716,3,NORTE,21,
717,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,393654,717,2,OESTE,34,
718,COVERTURA PARCIAL,ESPACIOS AMPLIOS,571631,718,8,NORTE,24,
719,COVERTURA TOTAL,COLONIAL,435805,719,18,OESTE,49,
720,COVERTURA TOTAL,ESPACIOS AMPLIOS,663974,720,17,ESTE,36,
721,COVERTURA PARCIAL,COLONIAL,494449,721,11,NORTE,39,
722,COVERTURA PARCIAL,VISTA A LA MONTAÑA,293785,722,3,SUR,20,
723,COVERTURA PARCIAL,COLONIAL,615737,723,18,SUR,41,
724,COVERTURA PARCIAL,ACABADOS EN MADERA,397331,724,9,ESTE,18,
725,COVERTURA TOTAL,GRANDE,530532,725,10,SUR,50,
726,COVERTURA PARCIAL,VISTA A LA MONTAÑA,221834,726,14,ESTE,45,
727,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,437386,727,2,OESTE,36,
728,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,286759,728,13,NORTE,31,
729,COVERTURA PARCIAL,ESPACIOS AMPLIOS,165242,729,8,SUR,9,
730,COVERTURA TOTAL,COLONIAL,602107,730,14,OESTE,31,
731,COVERTURA TOTAL,GRANDE,562771,731,17,ESTE,27,
732,COVERTURA PARCIAL,ESPACIOS AMPLIOS,179020,732,3,ESTE,14,
733,COVERTURA PARCIAL,VISTA A LA MONTAÑA,163596,733,3,NORTE,12,
734,COVERTURA TOTAL,COLONIAL,406209,734,10,ESTE,22,
735,COVERTURA TOTAL,GRANDE,467989,735,18,SUR,41,
736,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,314850,736,10,ESTE,3,
737,COVERTURA PARCIAL,GRANDE,193991,737,9,SUR,5,
738,COVERTURA PARCIAL,GRANDE,392299,738,11,SUR,1,
739,COVERTURA PARCIAL,ESPACIOS AMPLIOS,484611,739,3,SUR,38,
740,COVERTURA TOTAL,COLONIAL,264366,740,8,SUR,28,
741,COVERTURA TOTAL,ACABADOS EN MADERA,592179,741,2,NORTE,19,
742,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,385217,742,17,NORTE,48,
743,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,547417,743,3,OESTE,50,
744,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,180778,744,10,ESTE,36,
745,COVERTURA TOTAL,ACABADOS EN MADERA,158230,745,8,NORTE,49,
746,COVERTURA PARCIAL,VISTA A LA MONTAÑA,266784,746,5,OESTE,21,
747,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,453844,747,4,NORTE,17,
748,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,254769,748,15,OESTE,19,
749,COVERTURA PARCIAL,ESPACIOS AMPLIOS,205824,749,18,OESTE,40,
750,COVERTURA PARCIAL,COLONIAL,153532,750,16,OESTE,18,
751,COVERTURA TOTAL,ESPACIOS AMPLIOS,306821,751,12,SUR,18,
752,COVERTURA TOTAL,VISTA A LA MONTAÑA,505294,752,18,OESTE,32,
753,COVERTURA TOTAL,COLONIAL,602409,753,12,NORTE,26,
754,COVERTURA PARCIAL,ESPACIOS AMPLIOS,180860,754,14,ESTE,12,
755,COVERTURA TOTAL,COLONIAL,272518,755,1,SUR,13,
756,COVERTURA PARCIAL,VISTA A LA MONTAÑA,212584,756,17,SUR,12,
757,COVERTURA PARCIAL,ESPACIOS AMPLIOS,485437,757,6,ESTE,13,
758,COVERTURA TOTAL,ACABADOS EN MADERA,130164,758,7,NORTE,30,
759,COVERTURA PARCIAL,ACABADOS EN MADERA,243479,759,16,SUR,11,
760,COVERTURA TOTAL,COLONIAL,584148,760,17,SUR,41,
761,COVERTURA TOTAL,ACABADOS EN MADERA,289408,761,14,SUR,17,
762,COVERTURA TOTAL,VISTA A LA MONTAÑA,154762,762,8,SUR,18,
763,COVERTURA TOTAL,ACABADOS EN MADERA,469130,763,6,OESTE,48,
764,COVERTURA TOTAL,ESPACIOS AMPLIOS,642110,764,12,NORTE,49,
765,COVERTURA TOTAL,ACABADOS EN MADERA,636117,765,8,NORTE,48,
766,COVERTURA PARCIAL,COLONIAL,410672,766,12,ESTE,11,
767,COVERTURA TOTAL,ACABADOS EN MADERA,466465,767,8,SUR,5,
768,COVERTURA PARCIAL,VISTA A LA MONTAÑA,421501,768,14,ESTE,44,
769,COVERTURA PARCIAL,VISTA A LA MONTAÑA,456289,769,5,ESTE,31,
770,COVERTURA PARCIAL,ESPACIOS AMPLIOS,544834,770,6,ESTE,46,
771,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,562433,771,18,NORTE,26,
772,COVERTURA PARCIAL,ACABADOS EN MADERA,552251,772,13,OESTE,28,
773,COVERTURA PARCIAL,COLONIAL,271252,773,2,ESTE,17,
774,COVERTURA PARCIAL,VISTA A LA MONTAÑA,287940,774,5,NORTE,40,
775,COVERTURA PARCIAL,GRANDE,161416,775,12,ESTE,13,
776,COVERTURA PARCIAL,COLONIAL,578822,776,2,NORTE,42,
777,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,683217,777,11,NORTE,41,
778,COVERTURA TOTAL,GRANDE,629826,778,3,NORTE,27,
779,COVERTURA TOTAL,GRANDE,519810,779,13,OESTE,4,
780,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,394239,780,10,NORTE,47,
781,COVERTURA TOTAL,COLONIAL,430571,781,1,OESTE,49,
782,COVERTURA TOTAL,GRANDE,193036,782,13,SUR,39,
783,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,201088,783,9,ESTE,27,
784,COVERTURA TOTAL,VISTA A LA MONTAÑA,626852,784,16,SUR,37,
785,COVERTURA PARCIAL,GRANDE,412824,785,6,NORTE,8,
786,COVERTURA PARCIAL,ESPACIOS AMPLIOS,471316,786,18,SUR,27,
787,COVERTURA TOTAL,COLONIAL,421649,787,12,SUR,21,
788,COVERTURA PARCIAL,ESPACIOS AMPLIOS,408772,788,13,ESTE,21,
789,COVERTURA PARCIAL,GRANDE,171051,789,13,NORTE,19,
790,COVERTURA TOTAL,ESPACIOS AMPLIOS,597295,790,9,ESTE,39,
791,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,570770,791,11,NORTE,23,
792,COVERTURA PARCIAL,ACABADOS EN MADERA,143046,792,10,NORTE,40,
793,COVERTURA PARCIAL,COLONIAL,361985,793,14,ESTE,44,
794,COVERTURA PARCIAL,ESPACIOS AMPLIOS,148014,794,7,SUR,36,
795,COVERTURA TOTAL,ESPACIOS AMPLIOS,341545,795,6,SUR,40,
796,COVERTURA TOTAL,ACABADOS EN MADERA,629470,796,15,OESTE,48,
797,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,485574,797,10,NORTE,15,
798,COVERTURA PARCIAL,ACABADOS EN MADERA,426207,798,6,NORTE,11,
799,COVERTURA PARCIAL,GRANDE,438679,799,6,NORTE,39,
800,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,323030,800,6,SUR,50,
801,COVERTURA TOTAL,ACABADOS EN MADERA,501976,801,13,ESTE,21,
802,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,271276,802,10,SUR,36,
803,COVERTURA TOTAL,COLONIAL,210995,803,3,OESTE,21,
804,COVERTURA PARCIAL,COLONIAL,524093,804,17,ESTE,29,
805,COVERTURA TOTAL,COLONIAL,386257,805,4,ESTE,25,
806,COVERTURA PARCIAL,VISTA A LA MONTAÑA,416022,806,16,SUR,27,
807,COVERTURA TOTAL,ESPACIOS AMPLIOS,454907,807,3,ESTE,49,
808,COVERTURA PARCIAL,ACABADOS EN MADERA,324918,808,13,OESTE,7,
809,COVERTURA TOTAL,ACABADOS EN MADERA,570155,809,9,SUR,39,
810,COVERTURA PARCIAL,ACABADOS EN MADERA,677334,810,10,OESTE,3,
811,COVERTURA PARCIAL,ESPACIOS AMPLIOS,448589,811,3,NORTE,20,
812,COVERTURA PARCIAL,VISTA A LA MONTAÑA,334696,812,17,OESTE,46,
813,COVERTURA TOTAL,VISTA A LA MONTAÑA,428037,813,15,OESTE,15,
814,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,410905,814,4,NORTE,15,
815,COVERTURA PARCIAL,ACABADOS EN MADERA,666043,815,12,SUR,33,
816,COVERTURA TOTAL,GRANDE,427846,816,5,OESTE,2,
817,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,141770,817,8,OESTE,41,
818,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,545375,818,8,SUR,4,
819,COVERTURA PARCIAL,VISTA A LA MONTAÑA,102341,819,18,NORTE,41,
820,COVERTURA TOTAL,GRANDE,575234,820,16,NORTE,44,
821,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,544633,821,11,NORTE,20,
822,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,446264,822,18,OESTE,19,
823,COVERTURA TOTAL,COLONIAL,337320,823,1,SUR,26,
824,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,573339,824,4,OESTE,31,
825,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,495944,825,8,OESTE,21,
826,COVERTURA PARCIAL,GRANDE,346274,826,13,ESTE,49,
827,COVERTURA TOTAL,ACABADOS EN MADERA,601947,827,12,NORTE,9,
828,COVERTURA TOTAL,ACABADOS EN MADERA,170632,828,1,ESTE,24,
829,COVERTURA PARCIAL,GRANDE,412138,829,17,SUR,13,
830,COVERTURA PARCIAL,COLONIAL,463690,830,15,ESTE,50,
831,COVERTURA PARCIAL,COLONIAL,514530,831,1,SUR,1,
832,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,694151,832,5,SUR,23,
833,COVERTURA TOTAL,ACABADOS EN MADERA,112504,833,6,NORTE,15,
834,COVERTURA PARCIAL,COLONIAL,148582,834,11,ESTE,27,
835,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,475460,835,17,ESTE,40,
836,COVERTURA TOTAL,ACABADOS EN MADERA,526095,836,17,SUR,6,
837,COVERTURA PARCIAL,ESPACIOS AMPLIOS,561461,837,7,NORTE,11,
838,COVERTURA PARCIAL,VISTA A LA MONTAÑA,540916,838,14,ESTE,21,
839,COVERTURA PARCIAL,ESPACIOS AMPLIOS,693854,839,1,NORTE,40,
840,COVERTURA PARCIAL,ESPACIOS AMPLIOS,405975,840,1,NORTE,34,
841,COVERTURA TOTAL,COLONIAL,131121,841,14,ESTE,40,
842,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,527706,842,10,NORTE,24,
843,COVERTURA TOTAL,VISTA A LA MONTAÑA,147170,843,11,NORTE,23,
844,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,299977,844,6,ESTE,16,
845,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,576984,845,15,OESTE,30,
846,COVERTURA PARCIAL,COLONIAL,196258,846,5,SUR,25,
847,COVERTURA TOTAL,ESPACIOS AMPLIOS,423586,847,1,ESTE,48,
848,COVERTURA PARCIAL,ACABADOS EN MADERA,299726,848,10,NORTE,3,
849,COVERTURA TOTAL,ESPACIOS AMPLIOS,607500,849,4,NORTE,40,
850,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,522968,850,2,NORTE,29,
851,COVERTURA PARCIAL,ACABADOS EN MADERA,414221,851,15,ESTE,34,
852,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,604031,852,15,SUR,47,
853,COVERTURA TOTAL,ACABADOS EN MADERA,527349,853,2,OESTE,8,
854,COVERTURA TOTAL,VISTA A LA MONTAÑA,460170,854,11,SUR,39,
855,COVERTURA TOTAL,ESPACIOS AMPLIOS,555844,855,1,ESTE,36,
856,COVERTURA TOTAL,ACABADOS EN MADERA,392494,856,13,OESTE,19,
857,COVERTURA TOTAL,ESPACIOS AMPLIOS,632673,857,8,OESTE,12,
858,COVERTURA TOTAL,GRANDE,250788,858,6,ESTE,43,
859,COVERTURA PARCIAL,COLONIAL,680974,859,12,SUR,30,
860,COVERTURA TOTAL,ESPACIOS AMPLIOS,316055,860,7,ESTE,23,
861,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,547023,861,11,ESTE,24,
862,COVERTURA TOTAL,COLONIAL,214254,862,14,OESTE,27,
863,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,208111,863,4,SUR,28,
864,COVERTURA PARCIAL,ACABADOS EN MADERA,117742,864,13,NORTE,11,
865,COVERTURA PARCIAL,COLONIAL,385422,865,12,OESTE,29,
866,COVERTURA PARCIAL,VISTA A LA MONTAÑA,515756,866,1,SUR,49,
867,COVERTURA PARCIAL,ESPACIOS AMPLIOS,269727,867,16,SUR,11,
868,COVERTURA PARCIAL,ESPACIOS AMPLIOS,534030,868,14,NORTE,23,
869,COVERTURA PARCIAL,ESPACIOS AMPLIOS,621707,869,9,ESTE,44,
870,COVERTURA TOTAL,GRANDE,354649,870,14,NORTE,13,
871,COVERTURA TOTAL,COLONIAL,456799,871,6,SUR,37,
872,COVERTURA PARCIAL,GRANDE,305347,872,3,OESTE,45,
873,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,148720,873,2,NORTE,44,
874,COVERTURA TOTAL,COLONIAL,172936,874,6,ESTE,5,
875,COVERTURA PARCIAL,VISTA A LA MONTAÑA,674925,875,6,OESTE,22,
876,COVERTURA TOTAL,GRANDE,583933,876,14,SUR,46,
877,COVERTURA TOTAL,VISTA A LA MONTAÑA,140528,877,2,SUR,4,
878,COVERTURA PARCIAL,GRANDE,571104,878,14,SUR,33,
879,COVERTURA TOTAL,COLONIAL,142880,879,14,OESTE,44,
880,COVERTURA PARCIAL,ACABADOS EN MADERA,126938,880,2,SUR,44,
881,COVERTURA PARCIAL,ESPACIOS AMPLIOS,428905,881,16,OESTE,49,
882,COVERTURA TOTAL,VISTA A LA MONTAÑA,626554,882,13,OESTE,50,
883,COVERTURA TOTAL,COLONIAL,637719,883,18,OESTE,13,
884,COVERTURA TOTAL,ACABADOS EN MADERA,305303,884,8,NORTE,16,
885,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,332521,885,6,OESTE,19,
886,COVERTURA PARCIAL,COLONIAL,302369,886,15,OESTE,43,
887,COVERTURA PARCIAL,VISTA A LA MONTAÑA,283923,887,17,NORTE,13,
888,COVERTURA TOTAL,ACABADOS EN MADERA,168859,888,8,SUR,45,
889,COVERTURA PARCIAL,VISTA A LA MONTAÑA,665241,889,14,NORTE,10,
890,COVERTURA TOTAL,COLONIAL,258862,890,9,OESTE,3,
891,COVERTURA TOTAL,ESPACIOS AMPLIOS,464749,891,9,OESTE,46,
892,COVERTURA PARCIAL,ACABADOS EN MADERA,464359,892,12,ESTE,9,
893,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,173311,893,11,ESTE,2,
894,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,332294,894,7,ESTE,33,
895,COVERTURA TOTAL,COLONIAL,255722,895,6,NORTE,27,
896,COVERTURA TOTAL,VISTA A LA MONTAÑA,643750,896,7,ESTE,11,
897,COVERTURA TOTAL,COLONIAL,327269,897,18,OESTE,18,
898,COVERTURA TOTAL,ACABADOS EN MADERA,389818,898,11,OESTE,44,
899,COVERTURA PARCIAL,GRANDE,237682,899,12,OESTE,23,
900,COVERTURA PARCIAL,ESPACIOS AMPLIOS,666965,900,9,OESTE,14,
901,COVERTURA TOTAL,COLONIAL,596256,901,9,NORTE,38,
902,COVERTURA PARCIAL,COLONIAL,119682,902,1,SUR,31,
903,COVERTURA TOTAL,ESPACIOS AMPLIOS,394343,903,8,NORTE,49,
904,COVERTURA PARCIAL,ESPACIOS AMPLIOS,528408,904,9,SUR,2,
905,COVERTURA PARCIAL,COLONIAL,596020,905,8,ESTE,19,
906,COVERTURA TOTAL,COLONIAL,693406,906,10,OESTE,26,
907,COVERTURA TOTAL,VISTA A LA MONTAÑA,571546,907,6,SUR,18,
908,COVERTURA TOTAL,ESPACIOS AMPLIOS,343521,908,11,ESTE,20,
909,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,217627,909,12,ESTE,7,
910,COVERTURA TOTAL,VISTA A LA MONTAÑA,243793,910,6,NORTE,44,
911,COVERTURA TOTAL,VISTA A LA MONTAÑA,329826,911,17,ESTE,31,
912,COVERTURA PARCIAL,COLONIAL,130181,912,15,OESTE,12,
913,COVERTURA PARCIAL,ESPACIOS AMPLIOS,450029,913,7,ESTE,4,
914,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,600323,914,7,SUR,27,
915,COVERTURA PARCIAL,VISTA A LA MONTAÑA,131853,915,11,SUR,30,
916,COVERTURA TOTAL,COLONIAL,416613,916,8,ESTE,16,
917,COVERTURA TOTAL,ACABADOS EN MADERA,513058,917,13,ESTE,21,
918,COVERTURA PARCIAL,COLONIAL,497018,918,14,SUR,32,
919,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,651968,919,1,SUR,17,
920,COVERTURA PARCIAL,COLONIAL,604734,920,11,OESTE,45,
921,COVERTURA TOTAL,ACABADOS EN MADERA,261370,921,2,NORTE,41,
922,COVERTURA TOTAL,VISTA A LA MONTAÑA,298750,922,9,ESTE,22,
923,COVERTURA TOTAL,GRANDE,566948,923,6,NORTE,9,
924,COVERTURA PARCIAL,VISTA A LA MONTAÑA,142422,924,15,ESTE,26,
925,COVERTURA PARCIAL,GRANDE,694343,925,7,NORTE,11,
926,COVERTURA TOTAL,GRANDE,252815,926,4,OESTE,50,
927,COVERTURA TOTAL,COLONIAL,415997,927,4,SUR,32,
928,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,499595,928,11,ESTE,19,
929,COVERTURA PARCIAL,ESPACIOS AMPLIOS,299721,929,9,OESTE,20,
930,COVERTURA PARCIAL,ACABADOS EN MADERA,654668,930,15,NORTE,40,
931,COVERTURA PARCIAL,VISTA A LA MONTAÑA,688231,931,8,NORTE,39,
932,COVERTURA TOTAL,VISTA A LA MONTAÑA,154882,932,15,NORTE,24,
933,COVERTURA PARCIAL,COLONIAL,687231,933,9,ESTE,50,
934,COVERTURA TOTAL,ACABADOS EN MADERA,533994,934,2,OESTE,49,
935,COVERTURA TOTAL,COLONIAL,464676,935,17,OESTE,2,
936,COVERTURA TOTAL,VISTA A LA MONTAÑA,429680,936,10,NORTE,27,
937,COVERTURA TOTAL,ESPACIOS AMPLIOS,287175,937,3,SUR,16,
938,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,175510,938,10,OESTE,49,
939,COVERTURA TOTAL,ESPACIOS AMPLIOS,165142,939,12,OESTE,32,
940,COVERTURA TOTAL,VISTA A LA MONTAÑA,636113,940,4,OESTE,10,
941,COVERTURA TOTAL,ACABADOS EN MADERA,249187,941,5,ESTE,19,
942,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,634672,942,2,ESTE,41,
943,COVERTURA PARCIAL,COLONIAL,664339,943,10,NORTE,28,
944,COVERTURA PARCIAL,GRANDE,263211,944,17,ESTE,8,
945,COVERTURA TOTAL,ACABADOS EN MADERA,368932,945,2,OESTE,48,
946,COVERTURA TOTAL,VISTA A LA MONTAÑA,698669,946,12,NORTE,13,
947,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,325469,947,2,NORTE,6,
948,COVERTURA TOTAL,VISTA A LA MONTAÑA,395270,948,13,ESTE,24,
949,COVERTURA TOTAL,ACABADOS EN MADERA,361067,949,6,OESTE,20,
950,COVERTURA TOTAL,GRANDE,139473,950,8,OESTE,45,
951,COVERTURA TOTAL,COLONIAL,608888,951,1,NORTE,5,
952,COVERTURA TOTAL,VISTA A LA MONTAÑA,374003,952,7,NORTE,10,
953,COVERTURA PARCIAL,COLONIAL,680787,953,4,SUR,22,
954,COVERTURA PARCIAL,COLONIAL,594574,954,6,SUR,36,
955,COVERTURA PARCIAL,ACABADOS EN MADERA,273630,955,17,NORTE,32,
956,COVERTURA TOTAL,GRANDE,373246,956,15,ESTE,8,
957,COVERTURA PARCIAL,VISTA A LA MONTAÑA,569458,957,17,ESTE,35,
958,COVERTURA TOTAL,ACABADOS EN MADERA,310084,958,6,NORTE,39,
959,COVERTURA PARCIAL,VISTA A LA MONTAÑA,465175,959,4,ESTE,13,
960,COVERTURA PARCIAL,ESPACIOS AMPLIOS,203321,960,11,SUR,39,
961,COVERTURA TOTAL,GRANDE,519303,961,13,ESTE,45,
962,COVERTURA TOTAL,VISTA A LA MONTAÑA,660894,962,18,NORTE,38,
963,COVERTURA TOTAL,VISTA A LA MONTAÑA,171116,963,10,SUR,23,
964,COVERTURA TOTAL,GRANDE,389422,964,18,SUR,34,
965,COVERTURA PARCIAL,GRANDE,217462,965,13,ESTE,22,
966,COVERTURA TOTAL,GRANDE,578382,966,17,SUR,12,
967,COVERTURA PARCIAL,ESPACIOS AMPLIOS,677506,967,11,NORTE,36,
