ID_APARTAMENTO,AMOBLADO,CAPACIDAD_APTO,PRECIO_APTO,ID_PERSONA,ID_OFERTA,INCLUYE_SERVICIOS
957,T,18,956000,17433,80493,F
958,F,13,502000,1050,5593,T
959,F,17,261000,1051,56643,T
960,T,17,538000,1053,88720,T
961,T,15,588000,17438,42454,T
962,F,12,593000,1054,25892,F
963,T,18,339000,17439,61143,F
964,T,12,875000,1055,75696,T
965,T,16,580000,1056,44433,F
966,T,13,544000,17440,71020,T
967,T,14,121000,17441,88585,T
968,T,15,402000,1058,5981,T
969,F,17,114000,1059,97868,F
970,T,15,601000,17443,88329,T
971,F,10,386000,17444,63146,T
972,F,18,969000,1060,60410,F
973,F,15,693000,17445,54175,T
974,F,18,986000,1061,69680,F
975,F,18,760000,17446,35423,F
976,F,17,446000,1062,82043,F
977,F,16,476000,1063,27424,T
978,F,18,338000,17447,87352,F
979,T,15,946000,17448,50330,T
980,T,12,659000,1064,79317,F
981,T,14,979000,17449,105,T
982,T,11,720000,1065,72847,T
983,T,17,900000,1066,19600,F
984,F,11,655000,17450,24677,T
985,F,13,601000,1067,27807,F
986,F,13,410000,1068,45311,F
987,T,11,11000,17453,83459,F
988,F,16,154000,17455,65010,T
989,T,10,393000,1071,84743,T
990,T,17,862000,1073,58656,T
991,F,15,960000,17459,46660,F
992,T,16,353000,1077,59172,F
993,T,14,746000,1078,97416,F
994,F,15,953000,17462,65896,F
995,T,12,376000,1079,44654,F
996,F,11,459000,1083,61228,T
997,F,13,496000,1084,50219,T
998,T,10,937000,17468,45061,T
999,F,16,757000,1085,30214,T
1000,T,15,751000,17469,73767,F
1001,T,10,416000,17470,48993,F
1002,T,11,193000,1088,39716,F
1003,T,13,355000,1092,44979,T
1004,T,18,627000,17476,90696,F
1005,T,11,628000,17477,49731,T
1006,F,17,260000,1095,11338,T
1007,T,10,672000,1096,11817,T
1008,T,15,582000,17480,12891,F
1009,T,11,865000,1098,50536,F
1010,T,16,612000,1099,30980,F
1011,T,18,873000,17484,35052,F
1012,F,17,593000,1101,73538,T
1013,T,12,176000,1102,70591,T
1014,T,14,39000,1105,45803,T
1015,F,12,399000,1106,99688,F
1016,F,17,783000,1107,18439,T
1017,F,14,743000,1108,17271,T
1018,T,18,353000,1109,73179,F
1019,F,14,821000,17493,90087,F
1020,T,13,610000,1112,77341,F
1021,F,15,700000,17496,80851,T
1022,T,18,570000,1113,4301,F
1023,T,15,54000,17498,72723,F
1024,F,17,211000,1114,99414,T
1025,F,10,618000,17499,20583,T
1026,T,17,514000,1115,41162,F
1027,F,16,733000,17500,68094,F
1028,F,12,337000,1116,46800,T
1029,F,10,40000,17501,93757,F
1030,F,18,715000,17503,96052,T
1031,F,14,819000,17505,84755,T
1032,F,15,676000,1122,91745,F
1033,T,18,758000,1123,51448,T
1034,T,15,545000,1124,87357,T
1035,T,18,896000,1125,6280,T
1036,F,13,141000,17510,57210,T
1037,T,15,709000,17512,30390,F
1038,T,18,204000,1129,66307,T
1039,T,13,371000,17514,41344,F
1040,T,10,37000,17515,15620,F
1041,F,12,943000,17518,52023,F
1042,F,16,805000,17521,18732,F
1043,F,11,62000,17523,81926,F
1044,T,14,131000,1139,44891,T
1045,F,10,362000,17524,99224,T
1046,T,13,433000,17525,20244,F
1047,F,14,769000,1145,91127,T
1048,T,15,175000,17530,39002,T
1049,T,11,934000,1148,50361,T
1050,T,12,697000,17532,75875,F
1051,T,14,369000,1149,42314,T
1052,F,16,570000,17534,15335,F
1053,T,12,80000,1150,80381,T
1054,F,13,337000,17536,72459,T
1055,F,18,22000,17537,31172,T
1056,T,13,395000,1154,19230,T
1057,F,12,573000,17538,21155,F
1058,F,18,427000,1157,6145,T
1059,F,14,197000,1159,65519,T
1060,T,17,381000,17544,24967,T
1061,T,18,943000,17545,31729,F
1062,F,15,531000,1161,63472,F
1063,F,16,756000,1162,59673,F
1064,T,17,808000,17547,18813,F
1065,F,10,329000,1163,44686,T
1066,T,17,842000,1165,62166,F
1067,F,18,113000,17550,43708,F
1068,T,16,523000,17551,9959,T
1069,F,18,994000,1169,89255,T
1070,F,15,160000,1170,56868,F
1071,T,13,142000,1173,46963,F
1072,F,18,59000,1174,96495,F
1073,T,10,833000,17559,60466,T
1074,F,16,839000,17560,29500,T
1075,T,16,167000,17561,76912,F
1076,F,17,354000,1177,50281,F
1077,F,17,842000,17564,76977,T
1078,T,13,685000,1180,42153,F
1079,T,12,283000,1181,81619,F
1080,T,11,729000,1182,87557,F
1081,T,16,351000,1183,17255,T
1082,F,12,307000,17570,44699,T
1083,T,12,696000,1186,78769,F
1084,F,14,759000,1187,48009,T
1085,F,16,46000,1189,39715,T
1086,F,18,391000,17574,57686,F
1087,F,18,600000,1193,30674,F
1088,F,15,579000,17577,46824,F
1089,F,11,416000,1194,62789,T
1090,T,15,522000,17579,41299,T
1091,F,18,553000,1195,69923,F
1092,T,10,229000,1196,46474,T
1093,T,14,661000,17580,83452,T
1094,F,16,14000,17582,3892,F
1095,F,12,892000,17583,77132,T
1096,F,14,719000,1200,71584,F
1097,F,18,811000,17586,33830,T
1098,T,18,712000,17587,7092,T
1099,T,18,219000,17588,80173,F
1100,T,12,865000,1205,30068,F
1101,F,17,573000,17590,41309,F
1102,T,13,891000,1207,17577,F
1103,F,16,698000,17593,2965,F
1104,F,15,685000,17594,92674,T
1105,T,18,155000,1211,25443,F
1106,T,11,519000,17596,21750,F
1107,T,18,521000,17597,5967,F
1108,F,13,404000,1214,25547,T
1109,F,12,7000,17598,62857,F
1110,T,18,389000,1215,8633,T
1111,T,11,698000,17600,84544,T
1112,T,15,288000,1216,82513,F
1113,T,11,58000,1217,48352,F
1114,T,13,495000,1220,5344,F
1115,T,13,825000,17604,28666,F
1116,F,15,608000,17605,8645,F
1117,F,11,992000,1221,11433,T
1118,F,12,206000,1222,69214,F
1119,T,17,131000,17607,49893,F
1120,F,12,270000,17608,35757,T
1121,F,18,80000,1226,14945,F
1122,T,13,615000,1229,33505,F
1123,T,16,257000,17616,60698,F
1124,F,17,241000,1237,39052,T
1125,F,14,505000,1240,28957,T
1126,T,15,552000,1241,45301,T
1127,F,13,488000,1244,9401,T
1128,F,14,2000,17631,25729,T
1129,F,18,638000,17632,53146,F
1130,T,14,637000,1248,70578,F
1131,F,12,91000,1249,40334,T
1132,T,16,108000,1250,5645,T
1133,F,11,388000,17635,93781,T
1134,T,16,6000,1251,12711,T
1135,F,15,375000,1252,41086,T
1136,T,14,752000,1253,96955,T
1137,F,15,883000,1254,44052,T
1138,F,13,411000,17639,89051,T
1139,T,14,843000,17640,96812,F
1140,F,13,51000,1257,97856,T
1141,T,17,589000,17643,31449,T
1142,F,10,520000,1260,91973,F
1143,T,11,293000,17644,99720,T
1144,T,18,155000,17645,90472,T
1145,T,16,50000,1261,59611,F
1146,F,10,638000,1262,44170,T
1147,T,10,436000,17646,96733,T
1148,T,15,53000,1263,41101,F
1149,F,11,52000,17647,79996,T
1150,T,13,92000,1265,8179,F
1151,F,15,468000,1266,77218,T
1152,T,11,124000,17650,77983,F
1153,T,10,232000,17651,6014,F
1154,T,17,600000,1269,51280,F
1155,T,12,428000,17655,66901,F
1156,T,10,382000,1271,44762,F
1157,F,16,90000,1272,29984,T
1158,T,18,429000,17658,41424,F
1159,T,11,382000,1274,74995,T
1160,T,18,671000,1275,57430,F
1161,T,18,325000,17660,35213,F
1162,F,11,416000,1276,74664,F
1163,F,11,727000,1278,91012,F
1164,F,15,833000,17662,98833,F
1165,T,11,161000,17664,57628,F
1166,T,13,890000,1280,65088,T
1167,T,10,77000,1281,3510,F
1168,T,15,960000,17665,85988,T
1169,T,12,955000,1283,9336,F
1170,F,18,409000,17667,51075,T
1171,F,15,389000,17668,59914,T
1172,F,12,848000,17669,96599,T
1173,T,10,313000,1285,79356,T
1174,T,17,667000,1286,14962,F
1175,F,13,849000,17671,26292,T
1176,F,17,379000,1287,60294,F
1177,F,18,552000,17674,11957,T
1178,T,16,886000,17675,69187,F
1179,T,16,771000,17676,51775,T
1180,F,11,334000,17677,94818,T
1181,T,10,856000,17678,40800,F
1182,F,10,134000,17679,44529,F
1183,F,10,813000,17680,74977,T
1184,T,18,871000,17681,20780,F
1185,F,13,172000,1297,97723,F
1186,T,10,560000,1298,48180,F
1187,T,13,915000,1299,82231,T
1188,F,17,825000,17683,84725,T
1189,T,15,674000,17684,56983,F
1190,T,18,970000,17685,88578,T
1191,T,15,814000,1301,90846,T
1192,T,11,609000,17687,68573,T
1193,F,12,797000,1305,31170,T
1194,T,11,472000,17690,15691,F
1195,T,16,133000,17691,86218,T
1196,T,15,833000,1308,38780,T
1197,T,11,723000,1310,20237,F
1198,F,15,939000,17695,64078,T
1199,F,10,550000,17696,10990,F
1200,T,14,688000,17698,69183,T
1201,F,17,46000,17699,46040,F
1202,T,17,965000,17700,44451,F
1203,F,10,181000,1317,7689,T
1204,F,12,936000,17701,22379,T
1205,T,13,508000,1318,79058,T
1206,T,13,967000,17703,39147,T
1207,T,12,335000,1320,61675,T
1208,F,16,794000,17705,78649,T
1209,T,11,547000,1322,76563,F
1210,T,14,976000,1323,62091,T
1211,T,12,272000,17708,17340,T
1212,F,12,4000,1325,90463,T
1213,F,11,359000,1326,71604,F
1214,F,12,732000,17710,38923,F
1215,T,12,706000,1327,63846,T
1216,T,12,161000,17712,4032,F
1217,F,13,199000,1329,90773,T
1218,F,16,341000,1332,56107,F
1219,F,11,494000,17718,93686,T
1220,T,14,752000,1336,48948,T
1221,T,10,560000,17721,98423,F
1222,T,15,723000,17722,95010,F
1223,T,10,461000,1341,68719,F
1224,F,17,761000,17728,68272,T
1225,T,11,805000,1345,606,F
1226,F,17,264000,17729,82294,T
1227,T,13,139000,1346,65480,T
1228,F,17,985000,17732,86481,T
1229,T,13,268000,1349,71487,F
1230,F,11,814000,17734,32989,T
1231,T,16,814000,17735,20181,T
1232,F,12,673000,17737,80870,T
1233,F,15,848000,17740,37818,T
1234,F,12,428000,1356,56197,F
1235,F,14,204000,1357,48197,F
1236,F,12,967000,17741,64293,T
1237,T,17,678000,17743,98386,F
1238,F,16,412000,1360,27510,T
1239,F,15,83000,1362,52256,T
1240,F,12,937000,17746,98582,F
1241,F,13,464000,17747,48678,F
1242,F,10,740000,1364,77824,F
1243,F,16,243000,17749,54597,F
1244,T,11,557000,17750,15552,T
1245,T,17,358000,17751,75958,T
1246,F,12,183000,17752,66986,T
1247,F,11,57000,1369,23019,T
1248,T,13,555000,17754,48842,T
1249,T,10,343000,1370,96060,F
1250,T,11,736000,1371,46662,T
1251,F,18,975000,1372,258,F
1252,T,16,191000,17756,71820,F
1253,T,16,195000,17757,98739,T
1254,T,14,273000,17758,74472,T
1255,T,10,585000,17759,22811,T
1256,F,11,498000,1378,77874,F
1257,T,11,891000,1380,15409,F
1258,T,11,80000,17765,77850,T
1259,F,18,206000,17766,58168,T
1260,T,17,857000,17768,79300,T
1261,F,12,922000,17769,91661,T
1262,T,10,904000,17770,10608,F
1263,T,10,516000,1386,51303,T
1264,T,12,765000,1387,3676,F
1265,T,11,182000,17771,34516,T
1266,F,11,103000,17773,64524,F
1267,F,12,991000,1390,30616,F
1268,T,14,977000,1392,22022,F
1269,F,12,913000,1393,66510,T
1270,F,12,700000,1395,71180,F
1271,T,15,712000,17779,87242,T
1272,F,14,297000,17781,67730,T
1273,T,16,754000,1397,86909,T
1274,T,12,122000,1398,5043,F
1275,F,18,291000,17783,19968,T
1276,F,16,884000,1400,48083,F
1277,T,10,390000,17784,80474,T
1278,F,17,982000,1401,64612,F
1279,F,18,91000,17785,87044,F
1280,F,18,854000,17786,69750,T
1281,T,16,496000,1403,76376,F
1282,F,10,712000,17788,19609,F
1283,F,15,516000,1405,64312,F
1284,T,18,301000,17789,69221,T
1285,T,16,653000,1406,99405,F
1286,T,16,914000,17790,85139,T
1287,T,14,708000,17791,36540,T
1288,T,11,461000,1407,100077,T
1289,F,17,847000,1408,71412,T
1290,F,14,85000,17793,57923,F
1291,F,14,606000,1410,54817,T
1292,F,18,389000,1413,94934,F
1293,F,15,358000,17798,28842,T
1294,T,13,945000,1414,66503,F
1295,F,15,154000,17803,43466,T
1296,F,16,135000,1419,45709,T
1297,T,12,910000,17805,87686,T
1298,F,17,474000,17806,76768,F
1299,F,17,502000,1425,2723,T
1300,T,11,118000,1428,71517,T
1301,T,14,816000,17815,68074,T
1302,T,12,630000,1432,32036,T
1303,F,10,355000,17816,45743,T
1304,T,15,24000,17817,58140,F
1305,T,17,657000,1433,99513,T
1306,F,14,197000,17818,76172,F
1307,F,17,754000,1435,30726,T
1308,T,15,863000,1436,81667,T
1309,F,16,186000,1437,82216,F
1310,T,11,922000,17821,89870,F
1311,F,18,431000,1438,4119,T
1312,F,14,458000,1439,73606,T
1313,T,14,468000,17823,19010,F
1314,T,12,818000,1440,65678,F
1315,T,14,770000,17824,91036,F
1316,F,14,413000,1441,80085,F
1317,T,17,817000,1442,4320,T
1318,T,14,542000,17828,49315,T
1319,F,10,721000,1444,76232,T
1320,F,14,560000,1445,69140,F
1321,T,14,517000,17831,12325,T
1322,T,12,793000,1447,86386,F
1323,F,18,615000,1449,74628,F
1324,F,18,449000,1451,26868,F
1325,T,11,121000,17835,27046,T
1326,F,15,844000,17836,53868,T
1327,F,16,196000,1453,66619,T
1328,T,13,911000,17837,82333,F
1329,T,12,155000,17839,80801,F
1330,F,10,67000,1456,74466,F
1331,T,18,25000,17841,1484,T
1332,T,18,291000,1457,74863,T
1333,F,11,968000,1458,96408,T
1334,T,17,433000,1460,26943,F
1335,T,11,808000,1462,68476,T
1336,F,12,666000,1463,38249,T
1337,T,15,697000,1464,56357,T
1338,F,14,400000,17848,90291,F
1339,T,15,527000,17850,41058,T
1340,F,14,447000,1466,64135,F
1341,F,13,791000,17851,204,F
1342,T,17,322000,1469,82559,T
1343,T,16,398000,1470,93362,T
1344,T,10,206000,17854,93039,F
1345,F,17,389000,17855,33125,T
1346,T,18,737000,1471,82253,T
1347,T,16,2000,1472,73692,F
1348,F,15,272000,17857,21784,T
1349,F,18,339000,1474,91314,F
1350,F,12,519000,17859,7674,F
1351,T,13,755000,1475,8640,T
1352,F,10,614000,17860,80452,T
1353,T,14,297000,1477,35381,F
1354,F,18,723000,17863,67096,T
1355,T,18,430000,1479,78258,F
1356,F,10,682000,1481,18036,T
1357,F,13,328000,1482,70615,T
1358,F,16,61000,17867,75640,F
1359,F,14,389000,1484,39153,F
1360,T,11,344000,17871,9647,F
1361,F,13,111000,1488,36101,T
1362,T,14,30000,17873,81437,F
1363,T,14,256000,17874,63602,T
1364,T,13,672000,17875,5181,F
1365,T,15,801000,1491,64291,T
1366,T,11,398000,17876,44139,T
1367,F,15,685000,1492,65391,F
1368,T,13,117000,17878,62643,T
1369,F,14,534000,17879,70405,F
1370,F,11,900000,1495,68616,F
1371,F,10,542000,1496,19217,T
1372,T,16,180000,17881,16164,T
1373,T,14,791000,17882,1702,T
1374,F,17,195000,1498,75255,F
1375,F,15,892000,17883,85103,T
1376,F,14,218000,1499,86670,F
1377,F,15,808000,1500,80355,T
1378,T,13,503000,1502,94183,T
1379,F,15,155000,17886,59563,T
1380,F,10,993000,17887,10156,F
1381,F,12,59000,1504,84158,F
1382,F,13,93000,17889,44855,F
1383,F,14,930000,1507,99648,F
1384,T,10,994000,1508,93965,F
1385,F,11,139000,17892,86215,F
1386,F,11,660000,17893,17750,T
1387,F,10,872000,1511,58940,T
1388,F,13,24000,17896,80809,T
1389,T,18,231000,1513,13353,F
1390,T,16,225000,17898,99138,T
1391,F,11,107000,1515,18144,F
1392,T,14,366000,1516,90910,F
1393,F,17,895000,1518,65833,F
1394,F,17,787000,1519,9423,F
1395,F,13,45000,17904,59854,T
1396,T,10,992000,17905,44810,F
1397,F,14,423000,1522,40123,F
1398,T,14,131000,17906,72342,T
1399,F,11,486000,1524,94251,T
1400,T,11,825000,1525,78507,F
1401,F,11,249000,1526,97463,T
1402,T,10,747000,17910,19371,T
1403,T,12,232000,1527,32752,F
1404,T,18,83000,17912,44927,T
1405,F,16,72000,17913,75718,T
1406,F,11,123000,17914,65907,T
1407,F,11,772000,1530,81699,T
1408,F,16,939000,17915,84573,T
1409,T,14,864000,1532,13939,F
1410,F,17,407000,17917,73773,F
1411,F,18,166000,1534,29588,F
1412,F,10,354000,1536,808,F
1413,F,15,731000,1537,10483,T
1414,F,17,465000,17922,77828,F
1415,F,15,717000,1538,88290,F
1416,F,11,746000,17923,37887,T
1417,T,13,728000,1539,83749,T
1418,T,15,962000,1541,69593,T
1419,F,13,267000,17925,79700,T
1420,F,14,191000,17926,48731,T
1421,T,10,110000,17927,26577,T
1422,F,14,42000,17931,46374,T
1423,T,13,269000,17932,3238,F
1424,T,15,673000,17933,42156,T
1425,T,16,478000,1549,75620,F
1426,F,16,116000,17934,31178,F
1427,T,16,512000,1550,58679,T
1428,F,17,856000,17935,59013,T
1429,F,12,542000,1551,96017,F
1430,T,15,814000,17936,16117,F
1431,T,15,550000,1552,99413,F
1432,T,15,395000,17937,39512,F
1433,F,11,679000,1553,58777,F
1434,F,14,486000,1554,17700,T
1435,T,10,965000,17938,54809,T
1436,F,17,213000,17941,38225,T
1437,T,12,991000,17942,39906,T
1438,T,12,349000,17943,13404,T
1439,T,18,778000,1559,81993,T
1440,F,15,378000,1562,3944,T
1441,F,10,493000,17946,39887,T
1442,T,17,130000,17947,87468,F
1443,T,12,155000,17948,41986,T
1444,F,15,579000,1565,43326,F
1445,F,15,524000,1566,55233,T
1446,F,10,559000,17951,92854,F
1447,T,12,72000,1567,96226,T
1448,F,15,748000,1568,88587,F
1449,F,10,250000,1569,8682,F
1450,T,11,53000,1570,79614,T
1451,F,13,624000,17956,39057,F
1452,F,10,831000,17957,70490,F
1453,T,10,890000,17958,75121,T
1454,T,15,670000,1578,71049,T
1455,F,15,202000,1579,14181,F
1456,F,10,963000,1580,59521,F
1457,T,18,135000,1582,69629,T
1458,F,10,991000,17967,18525,F
1459,F,12,273000,1583,89159,T
1460,T,17,70000,1584,55557,T
1461,T,18,240000,17970,85485,F
1462,F,14,958000,17971,61711,F
1463,T,16,765000,1588,41674,F
1464,F,14,896000,17972,83476,F
1465,F,15,915000,17974,75741,T
1466,T,18,66000,17975,89260,T
1467,T,18,838000,1591,100013,F
1468,F,14,663000,17976,30306,T
1469,T,18,200000,17977,76805,F
1470,T,18,725000,17978,18025,F
1471,T,15,717000,1596,58067,F
1472,T,17,904000,1600,77022,T
1473,F,16,359000,1601,55415,F
1474,F,10,891000,17986,60796,F
1475,T,17,613000,1603,93181,T
1476,T,13,240000,17987,65366,F
1477,T,14,258000,1604,8034,T
1478,F,16,178000,17988,77700,F
1479,T,11,1000,17992,68383,F
1480,F,18,476000,1609,66179,F
1481,F,12,487000,17993,77944,T
1482,T,12,765000,17995,8328,F
1483,T,10,2000,1611,71696,F
1484,F,15,814000,17996,61164,T
1485,F,12,426000,1612,7836,T
1486,T,18,706000,17997,32061,T
1487,T,16,798000,1614,12146,T
1488,F,13,186000,17998,79602,T
1489,F,10,735000,18000,6025,T
1490,T,16,61000,1618,77240,F
1491,T,13,237000,1619,47607,F
1492,F,11,193000,18005,82109,F
1493,F,10,103000,18006,50470,T
1494,F,18,48000,18007,97620,T
1495,T,17,724000,1624,57592,F
1496,T,11,767000,18008,72591,F
1497,T,14,299000,18009,71887,F
1498,F,15,97000,18010,29045,T
1499,F,10,344000,18012,89111,T
1500,T,14,447000,18013,89392,F
1501,F,16,163000,1629,77005,F
1502,T,10,448000,18014,62207,F
1503,T,15,895000,18015,38130,T
1504,T,17,420000,1631,57641,F
1505,F,14,992000,1632,87192,T
1506,F,10,627000,18016,97371,T
1507,T,10,119000,18018,59662,T
1508,T,12,121000,1635,38685,T
1509,T,11,667000,1636,51989,F
1510,F,13,531000,1637,66761,F
1511,T,16,589000,1638,24563,F
1512,T,13,517000,18023,38461,T
1513,T,14,979000,1639,39555,F
1514,F,14,490000,18025,19036,F
1515,F,11,645000,1641,90971,F
1516,F,17,987000,18026,17853,F
1517,T,18,36000,1643,15160,T
1518,F,17,765000,18027,87544,F
1519,F,14,983000,18028,73761,T
1520,F,10,729000,18030,37687,T
1521,T,13,877000,1647,25020,F
1522,F,17,535000,1650,18454,T
1523,F,15,748000,18034,27294,T
1524,T,10,946000,1653,78118,T
1525,T,12,917000,1654,37261,T
1526,T,18,53000,18038,52091,F
1527,T,16,945000,1656,90655,T
1528,F,12,514000,1657,62230,T
1529,T,14,846000,18043,54844,T
1530,F,16,431000,18044,25851,T
1531,T,10,363000,1660,81057,T
1532,F,18,858000,18047,98870,T
1533,T,11,492000,1665,64071,F
1534,F,12,802000,18049,96736,F
1535,T,10,65000,1666,29332,T
1536,T,14,669000,18054,75304,T
1537,T,15,952000,18055,91486,F
1538,F,13,212000,1671,44815,T
1539,T,14,168000,1672,30075,T
1540,T,15,350000,18058,20365,T
1541,T,10,8000,18059,25342,T
1542,T,13,502000,18060,48992,T
1543,F,14,983000,1677,73313,F
1544,T,10,262000,1681,41392,F
1545,F,15,448000,1682,46315,F
1546,T,12,32000,18066,97454,T
1547,T,16,830000,1683,43746,F
1548,T,13,298000,18068,94514,F
1549,F,12,272000,1686,92564,F
1550,T,14,419000,1687,9914,T
1551,T,15,672000,18071,51656,F
1552,F,11,757000,18072,86122,T
1553,T,14,618000,1689,305,T
1554,F,12,735000,18074,65417,T
1555,T,10,151000,1690,70280,F
1556,F,15,95000,18075,80116,F
1557,T,14,593000,1691,28521,T
1558,F,13,8000,1692,90383,T
1559,F,14,520000,1693,83057,F
1560,T,10,127000,18077,84880,F
1561,F,18,293000,1694,80083,T
1562,F,17,463000,18079,80728,T
1563,F,18,197000,18081,83251,T
1564,F,16,868000,18084,90539,F
1565,F,10,124000,18085,35415,F
1566,T,11,504000,18086,65573,T
1567,T,13,506000,1702,72158,T
1568,T,17,329000,18087,88576,F
1569,F,15,444000,1703,52999,T
1570,T,12,438000,18088,94125,F
1571,F,11,804000,18090,17468,T
1572,T,14,593000,18093,49661,T
1573,T,13,109000,1710,55097,T
1574,F,10,352000,18094,83860,F
1575,F,15,877000,1712,71461,T
1576,T,16,619000,18096,90176,T
1577,T,10,160000,18097,60357,F
1578,F,10,822000,18098,26027,F
1579,T,13,84000,1714,44333,F
1580,F,10,317000,18101,76199,T
1581,F,14,253000,1717,83708,T
1582,F,10,260000,1719,34375,F
1583,F,12,33000,1720,79744,F
1584,F,11,159000,1721,14019,F
1585,T,17,442000,18105,85035,T
1586,T,18,353000,18106,93196,T
1587,T,15,884000,1722,80143,T
1588,T,14,361000,1723,65763,F
1589,F,15,658000,1724,58566,T
1590,T,16,33000,18111,90448,T
1591,F,17,127000,18113,12580,T
1592,T,18,673000,1731,78470,F
1593,F,11,750000,1732,10319,T
1594,T,16,918000,1734,44948,T
1595,T,13,921000,1735,97812,F
1596,T,15,976000,1737,96115,T
1597,T,12,684000,18122,88453,T
1598,T,17,278000,18123,72764,F
1599,F,11,208000,18124,5375,F
1600,T,16,245000,1740,95258,T
1601,F,16,846000,18125,28783,T
1602,F,12,160000,1742,25077,F
1603,F,17,689000,18126,61783,F
1604,T,15,985000,18127,83867,T
1605,T,18,182000,1747,41250,T
1606,T,14,653000,18133,34921,T
1607,T,13,570000,1749,81148,F
1608,F,13,376000,18134,73826,F
1609,F,12,179000,18135,67549,F
1610,T,10,559000,1751,57369,F
1611,F,11,102000,1753,33614,F
1612,F,12,119000,18138,82385,F
1613,F,17,76000,18139,80428,T
1614,F,13,760000,1755,90405,T
1615,F,11,643000,18140,20586,F
1616,T,17,675000,1756,66363,T
1617,F,10,478000,18142,48145,F
1618,T,14,192000,18143,18386,F
1619,F,12,251000,1759,50842,F
1620,T,12,833000,18144,25078,T
1621,F,12,793000,1762,23914,T
1622,F,17,552000,18146,85115,T
1623,F,15,752000,18147,8952,F
1624,T,13,101000,1763,69086,T
1625,F,12,829000,1764,77363,T
1626,F,13,106000,18150,33113,F
1627,F,14,210000,1767,41469,F
1628,F,12,681000,18151,75842,T
1629,F,17,339000,1768,92010,T
1630,F,16,243000,18156,4638,F
1631,T,13,863000,1774,32239,F
1632,T,18,32000,18159,37073,T
1633,F,18,968000,18161,24683,F
1634,T,11,755000,1778,88121,T
1635,F,13,494000,1779,73266,T
1636,T,18,838000,18164,77634,T
1637,T,13,676000,18166,48891,F
1638,F,14,201000,1783,50567,F
1639,T,13,122000,1784,77411,F
1640,T,11,403000,1787,15433,T
1641,F,11,338000,18171,64515,T
1642,T,13,770000,1788,79723,F
